,product_name,category,price,sales_date,day_of_week,holiday,number_of_items_sold,total_revenue,sales_time,product_id,buyer_gender
20605,Eggs,Dairy,134,2023-11-24,Friday,False,8,1072,09:54,1041,Men
20606,Eggs,Dairy,134,2023-11-24,Friday,False,16,2144,08:25,1041,Women
20607,Bread package,Bakery,55,2023-11-24,Friday,False,16,880,15:44,1011,Women
20608,Eggs,Dairy,134,2023-11-24,Friday,False,2,268,19:33,1041,Men
20609,Eggs,Dairy,134,2023-11-24,Friday,False,21,2814,16:25,1041,Men
20610,Milk packet,Dairy,80,2023-11-24,Friday,False,18,1440,07:14,1022,Women
20611,Jam jar,Grocery,350,2023-11-25,Saturday,True,9,3150,15:08,1091,Women
20612,Bread package,Bakery,55,2023-11-25,Saturday,True,2,110,07:45,1011,Men
20613,Eggs,Dairy,134,2023-11-25,Saturday,True,16,2144,17:15,1041,Men
20614,Butter,Dairy,285,2023-11-25,Saturday,True,16,4560,07:25,1078,Men
20615,Bread package,Bakery,55,2023-11-25,Saturday,True,11,605,11:34,1011,Men
20616,Milk packet,Dairy,80,2023-11-25,Saturday,True,8,640,10:58,1022,Women
20617,Butter,Dairy,285,2023-11-25,Saturday,True,3,855,07:38,1078,Men
20618,Eggs,Dairy,134,2023-11-25,Saturday,True,23,3082,08:59,1041,Women
20619,Bread package,Bakery,55,2023-11-25,Saturday,True,8,440,08:01,1011,Men
20620,Bread package,Bakery,55,2023-11-25,Saturday,True,18,990,13:02,1011,Men
20621,Jam jar,Grocery,350,2023-11-25,Saturday,True,8,2800,10:44,1091,Women
20622,Eggs,Dairy,134,2023-11-25,Saturday,True,20,2680,19:58,1041,Men
20623,Butter,Dairy,285,2023-11-25,Saturday,True,14,3990,09:47,1078,Women
20624,Bread package,Bakery,55,2023-11-25,Saturday,True,13,715,17:10,1011,Men
20625,Bread package,Bakery,55,2023-11-25,Saturday,True,14,770,11:57,1011,Men
20626,Milk packet,Dairy,80,2023-11-25,Saturday,True,19,1520,08:51,1022,Men
20627,Jam jar,Grocery,350,2023-11-25,Saturday,True,12,4200,19:15,1091,Women
20628,Bread package,Bakery,55,2023-11-25,Saturday,True,1,55,10:54,1011,Women
20629,Milk packet,Dairy,80,2023-11-25,Saturday,True,10,800,09:06,1022,Men
20630,Milk packet,Dairy,80,2023-11-25,Saturday,True,9,720,09:39,1022,Men
20631,Bread package,Bakery,55,2023-11-25,Saturday,True,7,385,19:36,1011,Men
20632,Jam jar,Grocery,350,2023-11-25,Saturday,True,5,1750,14:32,1091,Women
20633,Jam jar,Grocery,350,2023-11-25,Saturday,True,14,4900,09:55,1091,Men
20634,Jam jar,Grocery,350,2023-11-25,Saturday,True,7,2450,19:36,1091,Women
20635,Butter,Dairy,285,2023-11-25,Saturday,True,11,3135,14:51,1078,Women
20636,Butter,Dairy,285,2023-11-25,Saturday,True,2,570,12:12,1078,Women
20637,Butter,Dairy,285,2023-11-25,Saturday,True,6,1710,14:22,1078,Men
20638,Bread package,Bakery,55,2023-11-25,Saturday,True,18,990,13:43,1011,Women
20639,Eggs,Dairy,134,2023-11-25,Saturday,True,7,938,09:27,1041,Men
20640,Butter,Dairy,285,2023-11-25,Saturday,True,19,5415,15:57,1078,Women
20641,Butter,Dairy,285,2023-11-25,Saturday,True,1,285,09:34,1078,Women
20642,Bread package,Bakery,55,2023-11-25,Saturday,True,2,110,16:44,1011,Women
20643,Milk packet,Dairy,80,2023-11-25,Saturday,True,4,320,16:18,1022,Men
20644,Bread package,Bakery,55,2023-11-25,Saturday,True,18,990,17:56,1011,Women
20645,Milk packet,Dairy,80,2023-11-25,Saturday,True,6,480,13:39,1022,Men
20646,Milk packet,Dairy,80,2023-11-25,Saturday,True,8,640,08:11,1022,Men
20647,Bread package,Bakery,55,2023-11-25,Saturday,True,3,165,09:45,1011,Women
20648,Jam jar,Grocery,350,2023-11-25,Saturday,True,7,2450,12:32,1091,Women
20649,Butter,Dairy,285,2023-11-25,Saturday,True,5,1425,09:05,1078,Men
20650,Milk packet,Dairy,80,2023-11-25,Saturday,True,8,640,07:17,1022,Men
20651,Butter,Dairy,285,2023-11-25,Saturday,True,13,3705,12:07,1078,Women
20652,Milk packet,Dairy,80,2023-11-25,Saturday,True,16,1280,08:07,1022,Women
20653,Bread package,Bakery,55,2023-11-25,Saturday,True,17,935,15:11,1011,Men
20654,Jam jar,Grocery,350,2023-11-25,Saturday,True,5,1750,16:55,1091,Men
20655,Milk packet,Dairy,80,2023-11-25,Saturday,True,15,1200,08:39,1022,Women
20656,Eggs,Dairy,134,2023-11-25,Saturday,True,4,536,11:22,1041,Women
20657,Butter,Dairy,285,2023-11-25,Saturday,True,13,3705,18:56,1078,Women
20658,Jam jar,Grocery,350,2023-11-25,Saturday,True,5,1750,12:45,1091,Women
20659,Bread package,Bakery,55,2023-11-25,Saturday,True,10,550,11:05,1011,Women
20660,Butter,Dairy,285,2023-11-25,Saturday,True,18,5130,14:10,1078,Men
20661,Bread package,Bakery,55,2023-11-25,Saturday,True,7,385,10:40,1011,Men
20662,Jam jar,Grocery,350,2023-11-25,Saturday,True,6,2100,18:53,1091,Women
20663,Butter,Dairy,285,2023-11-25,Saturday,True,17,4845,10:54,1078,Men
20664,Bread package,Bakery,55,2023-11-25,Saturday,True,13,715,07:25,1011,Men
20665,Bread package,Bakery,55,2023-11-25,Saturday,True,11,605,11:49,1011,Men
20666,Milk packet,Dairy,80,2023-11-25,Saturday,True,4,320,18:35,1022,Men
20667,Eggs,Dairy,134,2023-11-25,Saturday,True,1,134,17:59,1041,Men
20668,Jam jar,Grocery,350,2023-11-25,Saturday,True,19,6650,15:41,1091,Women
20669,Jam jar,Grocery,350,2023-11-25,Saturday,True,10,3500,08:59,1091,Women
20670,Butter,Dairy,285,2023-11-25,Saturday,True,5,1425,15:48,1078,Men
20671,Jam jar,Grocery,350,2023-11-25,Saturday,True,6,2100,19:08,1091,Women
20672,Bread package,Bakery,55,2023-11-25,Saturday,True,3,165,08:32,1011,Men
20673,Jam jar,Grocery,350,2023-11-25,Saturday,True,16,5600,11:14,1091,Men
20674,Bread package,Bakery,55,2023-11-25,Saturday,True,3,165,18:42,1011,Men
20675,Bread package,Bakery,55,2023-11-25,Saturday,True,15,825,19:04,1011,Men
20676,Butter,Dairy,285,2023-11-25,Saturday,True,9,2565,13:29,1078,Women
20677,Bread package,Bakery,55,2023-11-25,Saturday,True,5,275,17:15,1011,Women
20678,Butter,Dairy,285,2023-11-25,Saturday,True,4,1140,10:19,1078,Women
20679,Bread package,Bakery,55,2023-11-25,Saturday,True,5,275,11:09,1011,Women
20680,Bread package,Bakery,55,2023-11-25,Saturday,True,7,385,09:04,1011,Men
20681,Bread package,Bakery,55,2023-11-25,Saturday,True,11,605,13:47,1011,Women
20682,Milk packet,Dairy,80,2023-11-25,Saturday,True,2,160,18:09,1022,Women
20683,Butter,Dairy,285,2023-11-25,Saturday,True,2,570,15:28,1078,Women
20684,Jam jar,Grocery,350,2023-11-25,Saturday,True,2,700,13:52,1091,Women
20685,Jam jar,Grocery,350,2023-11-25,Saturday,True,7,2450,18:38,1091,Women
20686,Jam jar,Grocery,350,2023-11-25,Saturday,True,18,6300,10:27,1091,Women
20687,Milk packet,Dairy,80,2023-11-25,Saturday,True,17,1360,11:38,1022,Women
20688,Eggs,Dairy,134,2023-11-25,Saturday,True,10,1340,19:23,1041,Women
20689,Milk packet,Dairy,80,2023-11-25,Saturday,True,8,640,08:54,1022,Men
20690,Bread package,Bakery,55,2023-11-25,Saturday,True,5,275,12:33,1011,Men
20691,Milk packet,Dairy,80,2023-11-25,Saturday,True,18,1440,07:10,1022,Men
20692,Eggs,Dairy,134,2023-11-25,Saturday,True,21,2814,17:54,1041,Men
20693,Butter,Dairy,285,2023-11-26,Sunday,True,17,4845,12:47,1078,Men
20694,Bread package,Bakery,55,2023-11-26,Sunday,True,12,660,10:13,1011,Men
20695,Butter,Dairy,285,2023-11-26,Sunday,True,3,855,17:00,1078,Women
20696,Eggs,Dairy,134,2023-11-26,Sunday,True,19,2546,09:41,1041,Men
20697,Butter,Dairy,285,2023-11-26,Sunday,True,1,285,13:37,1078,Women
20698,Bread package,Bakery,55,2023-11-26,Sunday,True,9,495,15:16,1011,Women
20699,Bread package,Bakery,55,2023-11-26,Sunday,True,12,660,12:52,1011,Men
20700,Milk packet,Dairy,80,2023-11-26,Sunday,True,13,1040,07:21,1022,Women
20701,Eggs,Dairy,134,2023-11-26,Sunday,True,2,268,09:00,1041,Women
20702,Milk packet,Dairy,80,2023-11-26,Sunday,True,8,640,12:26,1022,Women
20703,Milk packet,Dairy,80,2023-11-26,Sunday,True,17,1360,08:40,1022,Men
20704,Bread package,Bakery,55,2023-11-26,Sunday,True,5,275,12:09,1011,Women
20705,Bread package,Bakery,55,2023-11-26,Sunday,True,19,1045,13:45,1011,Women
20706,Bread package,Bakery,55,2023-11-26,Sunday,True,5,275,12:08,1011,Men
20707,Milk packet,Dairy,80,2023-11-26,Sunday,True,18,1440,08:29,1022,Men
20708,Butter,Dairy,285,2023-11-26,Sunday,True,19,5415,17:47,1078,Women
20709,Milk packet,Dairy,80,2023-11-26,Sunday,True,5,400,08:18,1022,Men
20710,Eggs,Dairy,134,2023-11-26,Sunday,True,2,268,15:59,1041,Men
20711,Milk packet,Dairy,80,2023-11-26,Sunday,True,19,1520,07:08,1022,Women
20712,Milk packet,Dairy,80,2023-11-26,Sunday,True,16,1280,09:22,1022,Women
20713,Jam jar,Grocery,350,2023-11-26,Sunday,True,19,6650,12:02,1091,Women
20714,Bread package,Bakery,55,2023-11-26,Sunday,True,14,770,10:44,1011,Men
20715,Milk packet,Dairy,80,2023-11-26,Sunday,True,6,480,08:28,1022,Men
20716,Eggs,Dairy,134,2023-11-26,Sunday,True,10,1340,07:26,1041,Women
20717,Milk packet,Dairy,80,2023-11-26,Sunday,True,19,1520,07:00,1022,Men
20718,Eggs,Dairy,134,2023-11-26,Sunday,True,13,1742,11:29,1041,Men
20719,Jam jar,Grocery,350,2023-11-26,Sunday,True,3,1050,09:31,1091,Men
20720,Eggs,Dairy,134,2023-11-26,Sunday,True,7,938,08:13,1041,Men
20721,Bread package,Bakery,55,2023-11-26,Sunday,True,1,55,10:14,1011,Men
20722,Jam jar,Grocery,350,2023-11-26,Sunday,True,12,4200,19:56,1091,Women
20723,Eggs,Dairy,134,2023-11-26,Sunday,True,21,2814,16:05,1041,Men
20724,Milk packet,Dairy,80,2023-11-26,Sunday,True,18,1440,07:44,1022,Women
20725,Butter,Dairy,285,2023-11-26,Sunday,True,19,5415,15:16,1078,Men
20726,Milk packet,Dairy,80,2023-11-26,Sunday,True,17,1360,09:07,1022,Men
20727,Milk packet,Dairy,80,2023-11-26,Sunday,True,15,1200,07:09,1022,Women
20728,Bread package,Bakery,55,2023-11-26,Sunday,True,11,605,15:00,1011,Men
20729,Jam jar,Grocery,350,2023-11-26,Sunday,True,2,700,19:42,1091,Women
20730,Milk packet,Dairy,80,2023-11-26,Sunday,True,18,1440,08:13,1022,Men
20731,Eggs,Dairy,134,2023-11-26,Sunday,True,15,2010,14:36,1041,Women
20732,Jam jar,Grocery,350,2023-11-26,Sunday,True,11,3850,08:35,1091,Women
20733,Jam jar,Grocery,350,2023-11-26,Sunday,True,6,2100,11:12,1091,Women
20734,Bread package,Bakery,55,2023-11-26,Sunday,True,18,990,07:56,1011,Men
20735,Jam jar,Grocery,350,2023-11-26,Sunday,True,1,350,16:59,1091,Women
20736,Bread package,Bakery,55,2023-11-26,Sunday,True,8,440,17:34,1011,Women
20737,Bread package,Bakery,55,2023-11-26,Sunday,True,12,660,08:58,1011,Men
20738,Jam jar,Grocery,350,2023-11-26,Sunday,True,4,1400,13:53,1091,Women
20739,Bread package,Bakery,55,2023-11-26,Sunday,True,10,550,11:05,1011,Men
20740,Jam jar,Grocery,350,2023-11-26,Sunday,True,11,3850,18:23,1091,Women
20741,Eggs,Dairy,134,2023-11-26,Sunday,True,13,1742,10:51,1041,Women
20742,Jam jar,Grocery,350,2023-11-26,Sunday,True,4,1400,17:25,1091,Women
20743,Bread package,Bakery,55,2023-11-26,Sunday,True,13,715,13:41,1011,Men
20744,Jam jar,Grocery,350,2023-11-26,Sunday,True,17,5950,08:44,1091,Women
20745,Jam jar,Grocery,350,2023-11-26,Sunday,True,19,6650,10:47,1091,Men
20746,Jam jar,Grocery,350,2023-11-26,Sunday,True,17,5950,13:04,1091,Men
20747,Milk packet,Dairy,80,2023-11-26,Sunday,True,4,320,09:37,1022,Women
20748,Bread package,Bakery,55,2023-11-26,Sunday,True,9,495,18:54,1011,Women
20749,Bread package,Bakery,55,2023-11-26,Sunday,True,16,880,19:03,1011,Men
20750,Milk packet,Dairy,80,2023-11-26,Sunday,True,1,80,08:00,1022,Men
20751,Jam jar,Grocery,350,2023-11-26,Sunday,True,6,2100,11:25,1091,Women
20752,Milk packet,Dairy,80,2023-11-26,Sunday,True,11,880,07:29,1022,Men
20753,Jam jar,Grocery,350,2023-11-26,Sunday,True,10,3500,14:51,1091,Men
20754,Jam jar,Grocery,350,2023-11-26,Sunday,True,3,1050,08:43,1091,Women
20755,Bread package,Bakery,55,2023-11-26,Sunday,True,14,770,14:31,1011,Men
20756,Jam jar,Grocery,350,2023-11-26,Sunday,True,17,5950,17:58,1091,Women
20757,Milk packet,Dairy,80,2023-11-26,Sunday,True,4,320,08:39,1022,Women
20758,Jam jar,Grocery,350,2023-11-26,Sunday,True,14,4900,15:29,1091,Men
20759,Butter,Dairy,285,2023-11-26,Sunday,True,15,4275,10:49,1078,Men
20760,Milk packet,Dairy,80,2023-11-26,Sunday,True,19,1520,08:35,1022,Women
20761,Milk packet,Dairy,80,2023-11-26,Sunday,True,2,160,18:24,1022,Women
20762,Milk packet,Dairy,80,2023-11-26,Sunday,True,15,1200,09:32,1022,Women
20763,Bread package,Bakery,55,2023-11-26,Sunday,True,6,330,12:12,1011,Men
20764,Bread package,Bakery,55,2023-11-26,Sunday,True,15,825,10:06,1011,Men
20765,Eggs,Dairy,134,2023-11-26,Sunday,True,16,2144,10:50,1041,Men
20766,Bread package,Bakery,55,2023-11-26,Sunday,True,15,825,14:17,1011,Men
20767,Butter,Dairy,285,2023-11-26,Sunday,True,2,570,18:53,1078,Men
20768,Milk packet,Dairy,80,2023-11-26,Sunday,True,15,1200,07:36,1022,Men
20769,Bread package,Bakery,55,2023-11-26,Sunday,True,18,990,14:27,1011,Women
20770,Butter,Dairy,285,2023-11-26,Sunday,True,1,285,12:07,1078,Women
20771,Butter,Dairy,285,2023-11-26,Sunday,True,14,3990,14:38,1078,Women
20772,Milk packet,Dairy,80,2023-11-26,Sunday,True,16,1280,12:22,1022,Women
20773,Butter,Dairy,285,2023-11-26,Sunday,True,1,285,19:08,1078,Women
20774,Jam jar,Grocery,350,2023-11-26,Sunday,True,13,4550,11:11,1091,Men
20775,Milk packet,Dairy,80,2023-11-26,Sunday,True,13,1040,08:31,1022,Men
20776,Bread package,Bakery,55,2023-11-26,Sunday,True,10,550,13:30,1011,Men
20777,Milk packet,Dairy,80,2023-11-26,Sunday,True,2,160,19:29,1022,Women
20778,Butter,Dairy,285,2023-11-26,Sunday,True,10,2850,09:12,1078,Women
20779,Eggs,Dairy,134,2023-11-26,Sunday,True,18,2412,18:19,1041,Women
20780,Eggs,Dairy,134,2023-11-26,Sunday,True,2,268,09:31,1041,Men
20781,Jam jar,Grocery,350,2023-11-26,Sunday,True,17,5950,16:01,1091,Women
20782,Butter,Dairy,285,2023-11-26,Sunday,True,5,1425,12:07,1078,Men
20783,Eggs,Dairy,134,2023-11-26,Sunday,True,13,1742,07:00,1041,Men
20784,Butter,Dairy,285,2023-11-26,Sunday,True,8,2280,13:01,1078,Women
20785,Milk packet,Dairy,80,2023-11-26,Sunday,True,8,640,08:51,1022,Women
20786,Eggs,Dairy,134,2023-11-26,Sunday,True,2,268,16:56,1041,Men
20787,Butter,Dairy,285,2023-11-27,Monday,False,1,285,19:44,1078,Women
20788,Milk packet,Dairy,80,2023-11-27,Monday,False,5,400,07:53,1022,Men
20789,Jam jar,Grocery,350,2023-11-27,Monday,False,5,1750,19:55,1091,Women
20790,Jam jar,Grocery,350,2023-11-27,Monday,False,13,4550,19:01,1091,Women
20791,Jam jar,Grocery,350,2023-11-27,Monday,False,9,3150,11:33,1091,Women
20792,Bread package,Bakery,55,2023-11-27,Monday,False,16,880,08:34,1011,Women
20793,Bread package,Bakery,55,2023-11-27,Monday,False,5,275,15:43,1011,Men
20794,Butter,Dairy,285,2023-11-27,Monday,False,8,2280,09:06,1078,Men
20795,Jam jar,Grocery,350,2023-11-27,Monday,False,7,2450,16:35,1091,Women
20796,Bread package,Bakery,55,2023-11-27,Monday,False,16,880,12:02,1011,Men
20797,Jam jar,Grocery,350,2023-11-27,Monday,False,17,5950,13:40,1091,Women
20798,Jam jar,Grocery,350,2023-11-27,Monday,False,1,350,11:44,1091,Men
20799,Milk packet,Dairy,80,2023-11-27,Monday,False,5,400,08:03,1022,Men
20800,Butter,Dairy,285,2023-11-27,Monday,False,10,2850,12:50,1078,Women
20801,Eggs,Dairy,134,2023-11-27,Monday,False,1,134,18:00,1041,Men
20802,Butter,Dairy,285,2023-11-27,Monday,False,18,5130,07:34,1078,Men
20803,Eggs,Dairy,134,2023-11-27,Monday,False,7,938,18:20,1041,Men
20804,Milk packet,Dairy,80,2023-11-27,Monday,False,14,1120,07:12,1022,Women
20805,Butter,Dairy,285,2023-11-27,Monday,False,6,1710,10:04,1078,Women
20806,Butter,Dairy,285,2023-11-27,Monday,False,5,1425,08:26,1078,Men
20807,Eggs,Dairy,134,2023-11-27,Monday,False,20,2680,07:42,1041,Men
20808,Jam jar,Grocery,350,2023-11-27,Monday,False,10,3500,11:43,1091,Women
20809,Eggs,Dairy,134,2023-11-27,Monday,False,21,2814,07:00,1041,Men
20810,Jam jar,Grocery,350,2023-11-27,Monday,False,15,5250,16:43,1091,Women
20811,Eggs,Dairy,134,2023-11-27,Monday,False,21,2814,07:45,1041,Women
20812,Eggs,Dairy,134,2023-11-27,Monday,False,21,2814,10:16,1041,Men
20813,Jam jar,Grocery,350,2023-11-27,Monday,False,2,700,18:48,1091,Women
20814,Jam jar,Grocery,350,2023-11-27,Monday,False,18,6300,10:28,1091,Women
20815,Eggs,Dairy,134,2023-11-27,Monday,False,16,2144,08:48,1041,Men
20816,Bread package,Bakery,55,2023-11-27,Monday,False,18,990,10:58,1011,Men
20817,Eggs,Dairy,134,2023-11-27,Monday,False,22,2948,17:47,1041,Men
20818,Bread package,Bakery,55,2023-11-27,Monday,False,9,495,10:38,1011,Men
20819,Milk packet,Dairy,80,2023-11-27,Monday,False,2,160,09:06,1022,Men
20820,Eggs,Dairy,134,2023-11-27,Monday,False,20,2680,13:10,1041,Men
20821,Jam jar,Grocery,350,2023-11-27,Monday,False,1,350,19:25,1091,Women
20822,Eggs,Dairy,134,2023-11-27,Monday,False,21,2814,07:04,1041,Men
20823,Jam jar,Grocery,350,2023-11-27,Monday,False,15,5250,13:43,1091,Men
20824,Eggs,Dairy,134,2023-11-27,Monday,False,23,3082,16:33,1041,Women
20825,Milk packet,Dairy,80,2023-11-27,Monday,False,13,1040,12:19,1022,Women
20826,Butter,Dairy,285,2023-11-27,Monday,False,4,1140,13:51,1078,Women
20827,Jam jar,Grocery,350,2023-11-27,Monday,False,12,4200,11:19,1091,Women
20828,Bread package,Bakery,55,2023-11-27,Monday,False,14,770,17:22,1011,Men
20829,Eggs,Dairy,134,2023-11-27,Monday,False,1,134,07:46,1041,Men
20830,Bread package,Bakery,55,2023-11-27,Monday,False,15,825,16:29,1011,Men
20831,Butter,Dairy,285,2023-11-27,Monday,False,3,855,15:32,1078,Men
20832,Jam jar,Grocery,350,2023-11-27,Monday,False,13,4550,16:12,1091,Men
20833,Butter,Dairy,285,2023-11-27,Monday,False,6,1710,07:01,1078,Men
20834,Jam jar,Grocery,350,2023-11-27,Monday,False,1,350,19:04,1091,Men
20835,Eggs,Dairy,134,2023-11-28,Tuesday,False,22,2948,13:24,1041,Men
20836,Bread package,Bakery,55,2023-11-28,Tuesday,False,8,440,07:21,1011,Men
20837,Butter,Dairy,285,2023-11-28,Tuesday,False,6,1710,18:59,1078,Women
20838,Milk packet,Dairy,80,2023-11-28,Tuesday,False,6,480,08:18,1022,Women
20839,Eggs,Dairy,134,2023-11-28,Tuesday,False,10,1340,08:01,1041,Men
20840,Butter,Dairy,285,2023-11-28,Tuesday,False,5,1425,14:57,1078,Women
20841,Eggs,Dairy,134,2023-11-28,Tuesday,False,16,2144,08:15,1041,Men
20842,Eggs,Dairy,134,2023-11-28,Tuesday,False,13,1742,09:53,1041,Men
20843,Milk packet,Dairy,80,2023-11-28,Tuesday,False,5,400,09:55,1022,Women
20844,Milk packet,Dairy,80,2023-11-28,Tuesday,False,4,320,11:33,1022,Women
20845,Milk packet,Dairy,80,2023-11-28,Tuesday,False,14,1120,09:54,1022,Women
20846,Jam jar,Grocery,350,2023-11-28,Tuesday,False,13,4550,17:24,1091,Women
20847,Jam jar,Grocery,350,2023-11-28,Tuesday,False,7,2450,09:12,1091,Women
20848,Eggs,Dairy,134,2023-11-28,Tuesday,False,16,2144,15:50,1041,Men
20849,Jam jar,Grocery,350,2023-11-28,Tuesday,False,5,1750,09:09,1091,Women
20850,Butter,Dairy,285,2023-11-28,Tuesday,False,11,3135,14:21,1078,Women
20851,Butter,Dairy,285,2023-11-28,Tuesday,False,11,3135,10:33,1078,Women
20852,Milk packet,Dairy,80,2023-11-28,Tuesday,False,11,880,09:31,1022,Women
20853,Butter,Dairy,285,2023-11-28,Tuesday,False,1,285,11:05,1078,Women
20854,Milk packet,Dairy,80,2023-11-28,Tuesday,False,17,1360,08:27,1022,Men
20855,Jam jar,Grocery,350,2023-11-28,Tuesday,False,6,2100,11:21,1091,Men
20856,Bread package,Bakery,55,2023-11-28,Tuesday,False,3,165,08:17,1011,Women
20857,Bread package,Bakery,55,2023-11-28,Tuesday,False,6,330,08:17,1011,Men
20858,Milk packet,Dairy,80,2023-11-28,Tuesday,False,6,480,09:09,1022,Women
20859,Butter,Dairy,285,2023-11-28,Tuesday,False,10,2850,12:05,1078,Women
20860,Milk packet,Dairy,80,2023-11-28,Tuesday,False,4,320,09:24,1022,Women
20861,Eggs,Dairy,134,2023-11-28,Tuesday,False,7,938,18:54,1041,Women
20862,Bread package,Bakery,55,2023-11-28,Tuesday,False,9,495,19:41,1011,Women
20863,Bread package,Bakery,55,2023-11-28,Tuesday,False,7,385,08:02,1011,Men
20864,Eggs,Dairy,134,2023-11-28,Tuesday,False,13,1742,09:55,1041,Women
20865,Milk packet,Dairy,80,2023-11-28,Tuesday,False,2,160,07:13,1022,Men
20866,Butter,Dairy,285,2023-11-28,Tuesday,False,19,5415,11:05,1078,Men
20867,Jam jar,Grocery,350,2023-11-28,Tuesday,False,13,4550,14:04,1091,Women
20868,Eggs,Dairy,134,2023-11-28,Tuesday,False,3,402,16:54,1041,Women
20869,Bread package,Bakery,55,2023-11-28,Tuesday,False,11,605,09:44,1011,Men
20870,Jam jar,Grocery,350,2023-11-28,Tuesday,False,5,1750,10:00,1091,Women
20871,Butter,Dairy,285,2023-11-28,Tuesday,False,19,5415,17:49,1078,Women
20872,Eggs,Dairy,134,2023-11-29,Wednesday,False,20,2680,18:40,1041,Men
20873,Butter,Dairy,285,2023-11-29,Wednesday,False,13,3705,19:06,1078,Men
20874,Bread package,Bakery,55,2023-11-29,Wednesday,False,5,275,18:37,1011,Women
20875,Butter,Dairy,285,2023-11-29,Wednesday,False,8,2280,19:53,1078,Women
20876,Jam jar,Grocery,350,2023-11-29,Wednesday,False,18,6300,11:53,1091,Women
20877,Bread package,Bakery,55,2023-11-29,Wednesday,False,13,715,07:19,1011,Women
20878,Milk packet,Dairy,80,2023-11-29,Wednesday,False,1,80,08:33,1022,Men
20879,Jam jar,Grocery,350,2023-11-29,Wednesday,False,3,1050,12:21,1091,Women
20880,Eggs,Dairy,134,2023-11-29,Wednesday,False,4,536,19:43,1041,Men
20881,Butter,Dairy,285,2023-11-29,Wednesday,False,4,1140,15:00,1078,Women
20882,Bread package,Bakery,55,2023-11-29,Wednesday,False,1,55,07:43,1011,Women
20883,Butter,Dairy,285,2023-11-29,Wednesday,False,2,570,18:55,1078,Men
20884,Bread package,Bakery,55,2023-11-29,Wednesday,False,16,880,10:13,1011,Women
20885,Jam jar,Grocery,350,2023-11-29,Wednesday,False,7,2450,10:35,1091,Men
20886,Milk packet,Dairy,80,2023-11-29,Wednesday,False,2,160,07:01,1022,Women
20887,Jam jar,Grocery,350,2023-11-29,Wednesday,False,19,6650,16:45,1091,Women
20888,Eggs,Dairy,134,2023-11-29,Wednesday,False,2,268,13:33,1041,Men
20889,Milk packet,Dairy,80,2023-11-29,Wednesday,False,18,1440,08:45,1022,Men
20890,Milk packet,Dairy,80,2023-11-29,Wednesday,False,5,400,08:11,1022,Women
20891,Eggs,Dairy,134,2023-11-29,Wednesday,False,21,2814,10:27,1041,Men
20892,Milk packet,Dairy,80,2023-11-29,Wednesday,False,3,240,17:16,1022,Men
20893,Bread package,Bakery,55,2023-11-29,Wednesday,False,6,330,10:17,1011,Women
20894,Butter,Dairy,285,2023-11-29,Wednesday,False,11,3135,10:41,1078,Women
20895,Milk packet,Dairy,80,2023-11-29,Wednesday,False,9,720,07:52,1022,Men
20896,Milk packet,Dairy,80,2023-11-29,Wednesday,False,11,880,07:40,1022,Women
20897,Butter,Dairy,285,2023-11-29,Wednesday,False,6,1710,13:27,1078,Women
20898,Bread package,Bakery,55,2023-11-29,Wednesday,False,15,825,10:09,1011,Men
20899,Eggs,Dairy,134,2023-11-29,Wednesday,False,3,402,10:50,1041,Men
20900,Milk packet,Dairy,80,2023-11-29,Wednesday,False,19,1520,07:11,1022,Men
20901,Milk packet,Dairy,80,2023-11-29,Wednesday,False,5,400,09:10,1022,Men
